nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;cod_distrito
Camorim;0.0;2012;8;-8,84994E+23;26.0;21.0;7.0;2.256.853.914.829.730;0.0;2.0;6.0;22.0;0.0;73.0;-8,84994E+18
Camorim;0.0;2012;9;-8,84994E+23;95.0;23.0;6.0;2.256.853.914.829.730;0.0;0.0;2.0;21.0;26.0;68.0;-8,84994E+18
Camorim;0.0;2012;10;-8,84994E+24;60.0;25.0;4.0;2.256.853.914.829.730;0.0;0.0;0.0;23.0;95.0;65.0;-8,84994E+18
Camorim;0.0;2012;11;-8,84994E+24;94.0;24.0;6.0;2.256.853.914.829.730;0.0;0.0;0.0;25.0;60.0;64.0;-8,84994E+18
Camorim;2.0;2012;12;-8,84994E+24;80.0;29.0;5.0;2.256.853.914.829.730;0.0;0.0;0.0;24.0;94.0;73.0;-8,84994E+18
Campinho;10.0;2012;1;894766381465710225720121;216.0;26.0;311.0;10.470.634.840.020.300;74.0;35.0;11.0;25.0;242.0;70.0;8947663814657102257
Campinho;41.0;2012;2;894766381465710225720122;26.0;28.0;173.0;10.470.634.840.020.300;10.0;74.0;35.0;26.0;216.0;72.0;8947663814657102257
Campinho;134.0;2012;3;894766381465710225720123;161.0;26.0;69.0;10.470.634.840.020.300;41.0;10.0;74.0;28.0;26.0;61.0;8947663814657102257
Campinho;130.0;2012;4;894766381465710225720124;24.0;25.0;26.0;10.470.634.840.020.300;134.0;41.0;10.0;26.0;161.0;69.0;8947663814657102257
Campinho;97.0;2012;5;894766381465710225720125;1.0;23.0;18.0;10.470.634.840.020.300;130.0;134.0;41.0;25.0;24.0;74.0;8947663814657102257
Campinho;32.0;2012;6;894766381465710225720126;1.0;25.0;15.0;10.470.634.840.020.300;97.0;130.0;134.0;23.0;1.0;74.0;8947663814657102257
Campinho;10.0;2012;7;894766381465710225720127;0.0;22.0;11.0;10.470.634.840.020.300;32.0;97.0;130.0;25.0;1.0;74.0;8947663814657102257
Campinho;8.0;2012;8;894766381465710225720128;26.0;21.0;35.0;10.470.634.840.020.300;10.0;32.0;97.0;22.0;0.0;73.0;8947663814657102257
Campinho;5.0;2012;9;894766381465710225720129;95.0;23.0;74.0;10.470.634.840.020.300;8.0;10.0;32.0;21.0;26.0;68.0;8947663814657102257
Campinho;2.0;2012;10;8947663814657102257201210;60.0;25.0;10.0;10.470.634.840.020.300;5.0;8.0;10.0;23.0;95.0;65.0;8947663814657102257
Campinho;2.0;2012;11;8947663814657102257201211;94.0;24.0;41.0;10.470.634.840.020.300;2.0;5.0;8.0;25.0;60.0;64.0;8947663814657102257
Campinho;2.0;2012;12;8947663814657102257201212;80.0;29.0;134.0;10.470.634.840.020.300;2.0;2.0;5.0;24.0;94.0;73.0;8947663814657102257
Campo Grande;204.0;2012;1;-5,33738E+23;216.0;26.0;368.0;3.191.107.577.090.730;90.0;33.0;56.0;25.0;242.0;70.0;-5,33738E+18
Campo Grande;658.0;2012;2;-5,33738E+23;26.0;28.0;386.0;3.191.107.577.090.730;204.0;90.0;33.0;26.0;216.0;72.0;-5,33738E+18
Campo Grande;1815.0;2012;3;-5,33738E+23;161.0;26.0;65.0;3.191.107.577.090.730;658.0;204.0;90.0;28.0;26.0;61.0;-5,33738E+18
Campo Grande;2431.0;2012;4;-5,33738E+23;24.0;25.0;13.0;3.191.107.577.090.730;1815.0;658.0;204.0;26.0;161.0;69.0;-5,33738E+18
Campo Grande;1633.0;2012;5;-5,33738E+23;1.0;23.0;21.0;3.191.107.577.090.730;2431.0;1815.0;658.0;25.0;24.0;74.0;-5,33738E+18
Campo Grande;514.0;2012;6;-5,33738E+23;1.0;25.0;33.0;3.191.107.577.090.730;1633.0;2431.0;1815.0;23.0;1.0;74.0;-5,33738E+18
Campo Grande;70.0;2012;7;-5,33738E+23;0.0;22.0;56.0;3.191.107.577.090.730;514.0;1633.0;2431.0;25.0;1.0;74.0;-5,33738E+18
Campo Grande;30.0;2012;8;-5,33738E+23;26.0;21.0;33.0;3.191.107.577.090.730;70.0;514.0;1633.0;22.0;0.0;73.0;-5,33738E+18
Campo Grande;10.0;2012;9;-5,33738E+23;95.0;23.0;90.0;3.191.107.577.090.730;30.0;70.0;514.0;21.0;26.0;68.0;-5,33738E+18
Campo Grande;19.0;2012;10;-5,33738E+24;60.0;25.0;204.0;3.191.107.577.090.730;10.0;30.0;70.0;23.0;95.0;65.0;-5,33738E+18
Campo Grande;12.0;2012;11;-5,33738E+24;94.0;24.0;658.0;3.191.107.577.090.730;19.0;10.0;30.0;25.0;60.0;64.0;-5,33738E+18
Campo Grande;27.0;2012;12;-5,33738E+24;80.0;29.0;1815.0;3.191.107.577.090.730;12.0;19.0;10.0;24.0;94.0;73.0;-5,33738E+18
Campo Dos Afonsos;0.0;2012;1;-5,53498E+23;216.0;26.0;63.0;425.998.524.121.391;6.0;2.0;1.0;25.0;242.0;70.0;-5,53498E+18
Campo Dos Afonsos;3.0;2012;2;-5,53498E+23;26.0;28.0;70.0;425.998.524.121.391;0.0;6.0;2.0;26.0;216.0;72.0;-5,53498E+18
Campo Dos Afonsos;8.0;2012;3;-5,53498E+23;161.0;26.0;17.0;425.998.524.121.391;3.0;0.0;6.0;28.0;26.0;61.0;-5,53498E+18
Campo Dos Afonsos;6.0;2012;4;-5,53498E+23;24.0;25.0;6.0;425.998.524.121.391;8.0;3.0;0.0;26.0;161.0;69.0;-5,53498E+18
Campo Dos Afonsos;4.0;2012;5;-5,53498E+23;1.0;23.0;0.0;425.998.524.121.391;6.0;8.0;3.0;25.0;24.0;74.0;-5,53498E+18
Campo Dos Afonsos;2.0;2012;6;-5,53498E+23;1.0;25.0;1.0;425.998.524.121.391;4.0;6.0;8.0;23.0;1.0;74.0;-5,53498E+18
Campo Dos Afonsos;1.0;2012;7;-5,53498E+23;0.0;22.0;1.0;425.998.524.121.391;2.0;4.0;6.0;25.0;1.0;74.0;-5,53498E+18
Campo Dos Afonsos;0.0;2012;8;-5,53498E+23;26.0;21.0;2.0;425.998.524.121.391;1.0;2.0;4.0;22.0;0.0;73.0;-5,53498E+18
Campo Dos Afonsos;0.0;2012;9;-5,53498E+23;95.0;23.0;6.0;425.998.524.121.391;0.0;1.0;2.0;21.0;26.0;68.0;-5,53498E+18
Campo Dos Afonsos;0.0;2012;10;-5,53498E+24;60.0;25.0;0.0;425.998.524.121.391;0.0;0.0;1.0;23.0;95.0;65.0;-5,53498E+18
Campo Dos Afonsos;0.0;2012;11;-5,53498E+24;94.0;24.0;3.0;425.998.524.121.391;0.0;0.0;0.0;25.0;60.0;64.0;-5,53498E+18
Campo Dos Afonsos;0.0;2012;12;-5,53498E+24;80.0;29.0;8.0;425.998.524.121.391;0.0;0.0;0.0;24.0;94.0;73.0;-5,53498E+18
Cascadura;33.0;2012;1;233187823811105231720121;216.0;26.0;17.0;12.318.717.858.400.800;6.0;5.0;2.0;25.0;242.0;70.0;2331878238111052317
Cascadura;71.0;2012;2;233187823811105231720122;26.0;28.0;11.0;12.318.717.858.400.800;33.0;6.0;5.0;26.0;216.0;72.0;2331878238111052317
Cascadura;208.0;2012;3;233187823811105231720123;161.0;26.0;8.0;12.318.717.858.400.800;71.0;33.0;6.0;28.0;26.0;61.0;2331878238111052317
Cascadura;237.0;2012;4;233187823811105231720124;24.0;25.0;3.0;12.318.717.858.400.800;208.0;71.0;33.0;26.0;161.0;69.0;2331878238111052317
Cascadura;174.0;2012;5;233187823811105231720125;1.0;23.0;1.0;12.318.717.858.400.800;237.0;208.0;71.0;25.0;24.0;74.0;2331878238111052317
Cascadura;59.0;2012;6;233187823811105231720126;1.0;25.0;0.0;12.318.717.858.400.800;174.0;237.0;208.0;23.0;1.0;74.0;2331878238111052317
Cascadura;24.0;2012;7;233187823811105231720127;0.0;22.0;2.0;12.318.717.858.400.800;59.0;174.0;237.0;25.0;1.0;74.0;2331878238111052317
Cascadura;9.0;2012;8;233187823811105231720128;26.0;21.0;5.0;12.318.717.858.400.800;24.0;59.0;174.0;22.0;0.0;73.0;2331878238111052317
Cascadura;5.0;2012;9;233187823811105231720129;95.0;23.0;6.0;12.318.717.858.400.800;9.0;24.0;59.0;21.0;26.0;68.0;2331878238111052317
Cascadura;6.0;2012;10;2331878238111052317201210;60.0;25.0;33.0;12.318.717.858.400.800;5.0;9.0;24.0;23.0;95.0;65.0;2331878238111052317
Cascadura;3.0;2012;11;2331878238111052317201211;94.0;24.0;71.0;12.318.717.858.400.800;6.0;5.0;9.0;25.0;60.0;64.0;2331878238111052317
Cascadura;6.0;2012;12;2331878238111052317201212;80.0;29.0;208.0;12.318.717.858.400.800;3.0;6.0;5.0;24.0;94.0;73.0;2331878238111052317
Catete;10.0;2012;1;-8,44249E+23;216.0;26.0;30.0;3.585.588.105.726.870;3.0;0.0;2.0;25.0;242.0;70.0;-8,44249E+18
Catete;20.0;2012;2;-8,44249E+23;26.0;28.0;22.0;3.585.588.105.726.870;10.0;3.0;0.0;26.0;216.0;72.0;-8,44249E+18
Catete;24.0;2012;3;-8,44249E+23;161.0;26.0;7.0;3.585.588.105.726.870;20.0;10.0;3.0;28.0;26.0;61.0;-8,44249E+18
Catete;28.0;2012;4;-8,44249E+23;24.0;25.0;4.0;3.585.588.105.726.870;24.0;20.0;10.0;26.0;161.0;69.0;-8,44249E+18
Catete;47.0;2012;5;-8,44249E+23;1.0;23.0;1.0;3.585.588.105.726.870;28.0;24.0;20.0;25.0;24.0;74.0;-8,44249E+18
Catete;10.0;2012;6;-8,44249E+23;1.0;25.0;1.0;3.585.588.105.726.870;47.0;28.0;24.0;23.0;1.0;74.0;-8,44249E+18
Catete;13.0;2012;7;-8,44249E+23;0.0;22.0;2.0;3.585.588.105.726.870;10.0;47.0;28.0;25.0;1.0;74.0;-8,44249E+18
Catete;9.0;2012;8;-8,44249E+23;26.0;21.0;0.0;3.585.588.105.726.870;13.0;10.0;47.0;22.0;0.0;73.0;-8,44249E+18
Catete;0.0;2012;9;-8,44249E+23;95.0;23.0;3.0;3.585.588.105.726.870;9.0;13.0;10.0;21.0;26.0;68.0;-8,44249E+18
Catete;2.0;2012;10;-8,44249E+24;60.0;25.0;10.0;3.585.588.105.726.870;0.0;9.0;13.0;23.0;95.0;65.0;-8,44249E+18
Catete;0.0;2012;11;-8,44249E+24;94.0;24.0;20.0;3.585.588.105.726.870;2.0;0.0;9.0;25.0;60.0;64.0;-8,44249E+18
Catete;1.0;2012;12;-8,44249E+24;80.0;29.0;24.0;3.585.588.105.726.870;0.0;2.0;0.0;24.0;94.0;73.0;-8,44249E+18
Catumbi;6.0;2012;1;177991960725007427020121;216.0;26.0;57.0;23.622.502.316.960.100;10.0;3.0;3.0;25.0;242.0;70.0;1779919607250074270
Catumbi;22.0;2012;2;177991960725007427020122;26.0;28.0;26.0;23.622.502.316.960.100;6.0;10.0;3.0;26.0;216.0;72.0;1779919607250074270
Catumbi;23.0;2012;3;177991960725007427020123;161.0;26.0;4.0;23.622.502.316.960.100;22.0;6.0;10.0;28.0;26.0;61.0;1779919607250074270
Catumbi;40.0;2012;4;177991960725007427020124;24.0;25.0;1.0;23.622.502.316.960.100;23.0;22.0;6.0;26.0;161.0;69.0;1779919607250074270
Catumbi;63.0;2012;5;177991960725007427020125;1.0;23.0;1.0;23.622.502.316.960.100;40.0;23.0;22.0;25.0;24.0;74.0;1779919607250074270
Catumbi;30.0;2012;6;177991960725007427020126;1.0;25.0;2.0;23.622.502.316.960.100;63.0;40.0;23.0;23.0;1.0;74.0;1779919607250074270
Catumbi;12.0;2012;7;177991960725007427020127;0.0;22.0;3.0;23.622.502.316.960.100;30.0;63.0;40.0;25.0;1.0;74.0;1779919607250074270
Catumbi;7.0;2012;8;177991960725007427020128;26.0;21.0;3.0;23.622.502.316.960.100;12.0;30.0;63.0;22.0;0.0;73.0;1779919607250074270
Catumbi;2.0;2012;9;177991960725007427020129;95.0;23.0;10.0;23.622.502.316.960.100;7.0;12.0;30.0;21.0;26.0;68.0;1779919607250074270
Catumbi;2.0;2012;10;1779919607250074270201210;60.0;25.0;6.0;23.622.502.316.960.100;2.0;7.0;12.0;23.0;95.0;65.0;1779919607250074270
Catumbi;3.0;2012;11;1779919607250074270201211;94.0;24.0;22.0;23.622.502.316.960.100;2.0;2.0;7.0;25.0;60.0;64.0;1779919607250074270
Catumbi;8.0;2012;12;1779919607250074270201212;80.0;29.0;23.0;23.622.502.316.960.100;3.0;2.0;2.0;24.0;94.0;73.0;1779919607250074270
Cavalcanti;19.0;2012;1;-1,65118E+21;216.0;26.0;27.0;8.514.689.984.928.010;7.0;2.0;2.0;25.0;242.0;70.0;-1,65118E+16
Cavalcanti;66.0;2012;2;-1,65118E+21;26.0;28.0;31.0;8.514.689.984.928.010;19.0;7.0;2.0;26.0;216.0;72.0;-1,65118E+16
Cavalcanti;173.0;2012;3;-1,65118E+21;161.0;26.0;4.0;8.514.689.984.928.010;66.0;19.0;7.0;28.0;26.0;61.0;-1,65118E+16
Cavalcanti;152.0;2012;4;-1,65118E+21;24.0;25.0;5.0;8.514.689.984.928.010;173.0;66.0;19.0;26.0;161.0;69.0;-1,65118E+16
Cavalcanti;90.0;2012;5;-1,65118E+21;1.0;23.0;1.0;8.514.689.984.928.010;152.0;173.0;66.0;25.0;24.0;74.0;-1,65118E+16
Cavalcanti;24.0;2012;6;-1,65118E+21;1.0;25.0;0.0;8.514.689.984.928.010;90.0;152.0;173.0;23.0;1.0;74.0;-1,65118E+16
Cavalcanti;15.0;2012;7;-1,65118E+21;0.0;22.0;2.0;8.514.689.984.928.010;24.0;90.0;152.0;25.0;1.0;74.0;-1,65118E+16
Cavalcanti;1.0;2012;8;-1,65118E+21;26.0;21.0;2.0;8.514.689.984.928.010;15.0;24.0;90.0;22.0;0.0;73.0;-1,65118E+16
Cavalcanti;0.0;2012;9;-1,65118E+21;95.0;23.0;7.0;8.514.689.984.928.010;1.0;15.0;24.0;21.0;26.0;68.0;-1,65118E+16
Cavalcanti;4.0;2012;10;-1,65118E+22;60.0;25.0;19.0;8.514.689.984.928.010;0.0;1.0;15.0;23.0;95.0;65.0;-1,65118E+16
Cavalcanti;2.0;2012;11;-1,65118E+22;94.0;24.0;66.0;8.514.689.984.928.010;4.0;0.0;1.0;25.0;60.0;64.0;-1,65118E+16
Cavalcanti;5.0;2012;12;-1,65118E+22;80.0;29.0;173.0;8.514.689.984.928.010;2.0;4.0;0.0;24.0;94.0;73.0;-1,65118E+16
Cidade Nova;2.0;2012;1;393993672559401801620121;216.0;26.0;29.0;5.934.313.830.356.180;1.0;1.0;0.0;25.0;242.0;70.0;3939936725594018016
Cidade Nova;6.0;2012;2;393993672559401801620122;26.0;28.0;22.0;5.934.313.830.356.180;2.0;1.0;1.0;26.0;216.0;72.0;3939936725594018016
Cidade Nova;12.0;2012;3;393993672559401801620123;161.0;26.0;2.0;5.934.313.830.356.180;6.0;2.0;1.0;28.0;26.0;61.0;3939936725594018016
Cidade Nova;33.0;2012;4;393993672559401801620124;24.0;25.0;2.0;5.934.313.830.356.180;12.0;6.0;2.0;26.0;161.0;69.0;3939936725594018016
Cidade Nova;25.0;2012;5;393993672559401801620125;1.0;23.0;0.0;5.934.313.830.356.180;33.0;12.0;6.0;25.0;24.0;74.0;3939936725594018016
Cidade Nova;6.0;2012;6;393993672559401801620126;1.0;25.0;0.0;5.934.313.830.356.180;25.0;33.0;12.0;23.0;1.0;74.0;3939936725594018016
Cidade Nova;4.0;2012;7;393993672559401801620127;0.0;22.0;0.0;5.934.313.830.356.180;6.0;25.0;33.0;25.0;1.0;74.0;3939936725594018016
Cidade Nova;1.0;2012;8;393993672559401801620128;26.0;21.0;1.0;5.934.313.830.356.180;4.0;6.0;25.0;22.0;0.0;73.0;3939936725594018016
Cidade Nova;1.0;2012;9;393993672559401801620129;95.0;23.0;1.0;5.934.313.830.356.180;1.0;4.0;6.0;21.0;26.0;68.0;3939936725594018016
Cidade Nova;0.0;2012;10;3939936725594018016201210;60.0;25.0;2.0;5.934.313.830.356.180;1.0;1.0;4.0;23.0;95.0;65.0;3939936725594018016
Cidade Nova;0.0;2012;11;3939936725594018016201211;94.0;24.0;6.0;5.934.313.830.356.180;0.0;1.0;1.0;25.0;60.0;64.0;3939936725594018016
Cidade Nova;1.0;2012;12;3939936725594018016201212;80.0;29.0;12.0;5.934.313.830.356.180;0.0;0.0;1.0;24.0;94.0;73.0;3939936725594018016
Cidade De Deus;44.0;2012;1;750236032852418948420121;216.0;26.0;301.0;29.114.473.684.210.500;21.0;20.0;13.0;25.0;242.0;70.0;7502360328524189484
Cidade De Deus;22.0;2012;2;750236032852418948420122;26.0;28.0;154.0;29.114.473.684.210.500;44.0;21.0;20.0;26.0;216.0;72.0;7502360328524189484
Cidade De Deus;73.0;2012;3;750236032852418948420123;161.0;26.0;48.0;29.114.473.684.210.500;22.0;44.0;21.0;28.0;26.0;61.0;7502360328524189484
Cidade De Deus;101.0;2012;4;750236032852418948420124;24.0;25.0;29.0;29.114.473.684.210.500;73.0;22.0;44.0;26.0;161.0;69.0;7502360328524189484
Cidade De Deus;121.0;2012;5;750236032852418948420125;1.0;23.0;12.0;29.114.473.684.210.500;101.0;73.0;22.0;25.0;24.0;74.0;7502360328524189484
Cidade De Deus;59.0;2012;6;750236032852418948420126;1.0;25.0;5.0;29.114.473.684.210.500;121.0;101.0;73.0;23.0;1.0;74.0;7502360328524189484
Cidade De Deus;2.0;2012;7;750236032852418948420127;0.0;22.0;13.0;29.114.473.684.210.500;59.0;121.0;101.0;25.0;1.0;74.0;7502360328524189484
Cidade De Deus;3.0;2012;8;750236032852418948420128;26.0;21.0;20.0;29.114.473.684.210.500;2.0;59.0;121.0;22.0;0.0;73.0;7502360328524189484
Cidade De Deus;4.0;2012;9;750236032852418948420129;95.0;23.0;21.0;29.114.473.684.210.500;3.0;2.0;59.0;21.0;26.0;68.0;7502360328524189484
Cidade De Deus;0.0;2012;10;7502360328524189484201210;60.0;25.0;44.0;29.114.473.684.210.500;4.0;3.0;2.0;23.0;95.0;65.0;7502360328524189484
Cidade De Deus;1.0;2012;11;7502360328524189484201211;94.0;24.0;22.0;29.114.473.684.210.500;0.0;4.0;3.0;25.0;60.0;64.0;7502360328524189484
Cidade De Deus;0.0;2012;12;7502360328524189484201212;80.0;29.0;73.0;29.114.473.684.210.500;1.0;0.0;4.0;24.0;94.0;73.0;7502360328524189484
Coelho Neto;51.0;2012;1;547678728406214490520121;216.0;26.0;30.0;13.100.853.901.273.800;2.0;0.0;1.0;25.0;242.0;70.0;5476787284062144905
Coelho Neto;134.0;2012;2;547678728406214490520122;26.0;28.0;15.0;13.100.853.901.273.800;51.0;2.0;0.0;26.0;216.0;72.0;5476787284062144905
Coelho Neto;213.0;2012;3;547678728406214490520123;161.0;26.0;3.0;13.100.853.901.273.800;134.0;51.0;2.0;28.0;26.0;61.0;5476787284062144905
Coelho Neto;275.0;2012;4;547678728406214490520124;24.0;25.0;1.0;13.100.853.901.273.800;213.0;134.0;51.0;26.0;161.0;69.0;5476787284062144905
Coelho Neto;189.0;2012;5;547678728406214490520125;1.0;23.0;0.0;13.100.853.901.273.800;275.0;213.0;134.0;25.0;24.0;74.0;5476787284062144905
Coelho Neto;78.0;2012;6;547678728406214490520126;1.0;25.0;0.0;13.100.853.901.273.800;189.0;275.0;213.0;23.0;1.0;74.0;5476787284062144905
Coelho Neto;24.0;2012;7;547678728406214490520127;0.0;22.0;1.0;13.100.853.901.273.800;78.0;189.0;275.0;25.0;1.0;74.0;5476787284062144905
Coelho Neto;12.0;2012;8;547678728406214490520128;26.0;21.0;0.0;13.100.853.901.273.800;24.0;78.0;189.0;22.0;0.0;73.0;5476787284062144905
Coelho Neto;2.0;2012;9;547678728406214490520129;95.0;23.0;2.0;13.100.853.901.273.800;12.0;24.0;78.0;21.0;26.0;68.0;5476787284062144905
Coelho Neto;6.0;2012;10;5476787284062144905201210;60.0;25.0;51.0;13.100.853.901.273.800;2.0;12.0;24.0;23.0;95.0;65.0;5476787284062144905
Coelho Neto;6.0;2012;11;5476787284062144905201211;94.0;24.0;134.0;13.100.853.901.273.800;6.0;2.0;12.0;25.0;60.0;64.0;5476787284062144905
Coelho Neto;4.0;2012;12;5476787284062144905201212;80.0;29.0;213.0;13.100.853.901.273.800;6.0;6.0;2.0;24.0;94.0;73.0;5476787284062144905
ColÃ©gio;79.0;2012;1;-6,36752E+23;216.0;26.0;65.0;13.127.979.744.372.200;6.0;3.0;2.0;25.0;242.0;70.0;-6,36752E+18
ColÃ©gio;198.0;2012;2;-6,36752E+23;26.0;28.0;29.0;13.127.979.744.372.200;79.0;6.0;3.0;26.0;216.0;72.0;-6,36752E+18
ColÃ©gio;287.0;2012;3;-6,36752E+23;161.0;26.0;7.0;13.127.979.744.372.200;198.0;79.0;6.0;28.0;26.0;61.0;-6,36752E+18
ColÃ©gio;171.0;2012;4;-6,36752E+23;24.0;25.0;5.0;13.127.979.744.372.200;287.0;198.0;79.0;26.0;161.0;69.0;-6,36752E+18
ColÃ©gio;196.0;2012;5;-6,36752E+23;1.0;23.0;1.0;13.127.979.744.372.200;171.0;287.0;198.0;25.0;24.0;74.0;-6,36752E+18
ColÃ©gio;81.0;2012;6;-6,36752E+23;1.0;25.0;1.0;13.127.979.744.372.200;196.0;171.0;287.0;23.0;1.0;74.0;-6,36752E+18
ColÃ©gio;37.0;2012;7;-6,36752E+23;0.0;22.0;2.0;13.127.979.744.372.200;81.0;196.0;171.0;25.0;1.0;74.0;-6,36752E+18
ColÃ©gio;14.0;2012;8;-6,36752E+23;26.0;21.0;3.0;13.127.979.744.372.200;37.0;81.0;196.0;22.0;0.0;73.0;-6,36752E+18
ColÃ©gio;9.0;2012;9;-6,36752E+23;95.0;23.0;6.0;13.127.979.744.372.200;14.0;37.0;81.0;21.0;26.0;68.0;-6,36752E+18
ColÃ©gio;2.0;2012;10;-6,36752E+24;60.0;25.0;79.0;13.127.979.744.372.200;9.0;14.0;37.0;23.0;95.0;65.0;-6,36752E+18
ColÃ©gio;5.0;2012;11;-6,36752E+24;94.0;24.0;198.0;13.127.979.744.372.200;2.0;9.0;14.0;25.0;60.0;64.0;-6,36752E+18
ColÃ©gio;11.0;2012;12;-6,36752E+24;80.0;29.0;287.0;13.127.979.744.372.200;5.0;2.0;9.0;24.0;94.0;73.0;-6,36752E+18
Complexo Do AlemÃ£o;20.0;2012;1;-6,78365E+23;216.0;26.0;527.0;23.702.301.665.034.200;97.0;73.0;62.0;25.0;242.0;70.0;-6,78365E+18
Complexo Do AlemÃ£o;37.0;2012;2;-6,78365E+23;26.0;28.0;243.0;23.702.301.665.034.200;20.0;97.0;73.0;26.0;216.0;72.0;-6,78365E+18
Complexo Do AlemÃ£o;21.0;2012;3;-6,78365E+23;161.0;26.0;47.0;23.702.301.665.034.200;37.0;20.0;97.0;28.0;26.0;61.0;-6,78365E+18
Complexo Do AlemÃ£o;83.0;2012;4;-6,78365E+23;24.0;25.0;35.0;23.702.301.665.034.200;21.0;37.0;20.0;26.0;161.0;69.0;-6,78365E+18
Complexo Do AlemÃ£o;135.0;2012;5;-6,78365E+23;1.0;23.0;28.0;23.702.301.665.034.200;83.0;21.0;37.0;25.0;24.0;74.0;-6,78365E+18
Complexo Do AlemÃ£o;22.0;2012;6;-6,78365E+23;1.0;25.0;33.0;23.702.301.665.034.200;135.0;83.0;21.0;23.0;1.0;74.0;-6,78365E+18
Complexo Do AlemÃ£o;36.0;2012;7;-6,78365E+23;0.0;22.0;62.0;23.702.301.665.034.200;22.0;135.0;83.0;25.0;1.0;74.0;-6,78365E+18
Complexo Do AlemÃ£o;3.0;2012;8;-6,78365E+23;26.0;21.0;73.0;23.702.301.665.034.200;36.0;22.0;135.0;22.0;0.0;73.0;-6,78365E+18
Complexo Do AlemÃ£o;2.0;2012;9;-6,78365E+23;95.0;23.0;97.0;23.702.301.665.034.200;3.0;36.0;22.0;21.0;26.0;68.0;-6,78365E+18
Complexo Do AlemÃ£o;1.0;2012;10;-6,78365E+24;60.0;25.0;20.0;23.702.301.665.034.200;2.0;3.0;36.0;23.0;95.0;65.0;-6,78365E+18
Complexo Do AlemÃ£o;0.0;2012;11;-6,78365E+24;94.0;24.0;37.0;23.702.301.665.034.200;1.0;2.0;3.0;25.0;60.0;64.0;-6,78365E+18
Complexo Do AlemÃ£o;0.0;2012;12;-6,78365E+24;80.0;29.0;21.0;23.702.301.665.034.200;0.0;1.0;2.0;24.0;94.0;73.0;-6,78365E+18
Cosme Velho;0.0;2012;1;663245436571253188720121;216.0;26.0;25.0;8.163.215.686.274.500;1.0;2.0;0.0;25.0;242.0;70.0;6632454365712531887
Cosme Velho;3.0;2012;2;663245436571253188720122;26.0;28.0;4.0;8.163.215.686.274.500;0.0;1.0;2.0;26.0;216.0;72.0;6632454365712531887
Cosme Velho;3.0;2012;3;663245436571253188720123;161.0;26.0;2.0;8.163.215.686.274.500;3.0;0.0;1.0;28.0;26.0;61.0;6632454365712531887
Cosme Velho;14.0;2012;4;663245436571253188720124;24.0;25.0;1.0;8.163.215.686.274.500;3.0;3.0;0.0;26.0;161.0;69.0;6632454365712531887
Cosme Velho;10.0;2012;5;663245436571253188720125;1.0;23.0;0.0;8.163.215.686.274.500;14.0;3.0;3.0;25.0;24.0;74.0;6632454365712531887
Cosme Velho;6.0;2012;6;663245436571253188720126;1.0;25.0;0.0;8.163.215.686.274.500;10.0;14.0;3.0;23.0;1.0;74.0;6632454365712531887
Cosme Velho;2.0;2012;7;663245436571253188720127;0.0;22.0;0.0;8.163.215.686.274.500;6.0;10.0;14.0;25.0;1.0;74.0;6632454365712531887
Cosme Velho;2.0;2012;8;663245436571253188720128;26.0;21.0;2.0;8.163.215.686.274.500;2.0;6.0;10.0;22.0;0.0;73.0;6632454365712531887
Cosme Velho;1.0;2012;9;663245436571253188720129;95.0;23.0;1.0;8.163.215.686.274.500;2.0;2.0;6.0;21.0;26.0;68.0;6632454365712531887
Cosme Velho;0.0;2012;10;6632454365712531887201210;60.0;25.0;0.0;8.163.215.686.274.500;1.0;2.0;2.0;23.0;95.0;65.0;6632454365712531887
Cosme Velho;0.0;2012;11;6632454365712531887201211;94.0;24.0;3.0;8.163.215.686.274.500;0.0;1.0;2.0;25.0;60.0;64.0;6632454365712531887
Cosme Velho;0.0;2012;12;6632454365712531887201212;80.0;29.0;3.0;8.163.215.686.274.500;0.0;0.0;1.0;24.0;94.0;73.0;6632454365712531887
Cosmos;36.0;2012;1;-6,14258E+23;216.0;26.0;36.0;6.940.771.047.747.590;12.0;1.0;1.0;25.0;242.0;70.0;-6,14258E+18
Cosmos;45.0;2012;2;-6,14258E+23;26.0;28.0;29.0;6.940.771.047.747.590;36.0;12.0;1.0;26.0;216.0;72.0;-6,14258E+18
Cosmos;261.0;2012;3;-6,14258E+23;161.0;26.0;7.0;6.940.771.047.747.590;45.0;36.0;12.0;28.0;26.0;61.0;-6,14258E+18
Cosmos;308.0;2012;4;-6,14258E+23;24.0;25.0;0.0;6.940.771.047.747.590;261.0;45.0;36.0;26.0;161.0;69.0;-6,14258E+18
Cosmos;210.0;2012;5;-6,14258E+23;1.0;23.0;1.0;6.940.771.047.747.590;308.0;261.0;45.0;25.0;24.0;74.0;-6,14258E+18
Cosmos;30.0;2012;6;-6,14258E+23;1.0;25.0;3.0;6.940.771.047.747.590;210.0;308.0;261.0;23.0;1.0;74.0;-6,14258E+18
Cosmos;7.0;2012;7;-6,14258E+23;0.0;22.0;1.0;6.940.771.047.747.590;30.0;210.0;308.0;25.0;1.0;74.0;-6,14258E+18
